villager_id,image_url,icon_url,photo_url,house_exterior_url,house_interior_url
cbr16,https://dodo.ac/np/images/9/9d/Barold_NH.png,https://dodo.ac/np/images/b/b5/Barold_NH_Villager_Icon.png,https://dodo.ac/np/images/5/57/Barold%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/b/bf/House_of_Barold_NH_Model.png,https://dodo.ac/np/images/7/7e/House_of_Barold_NH_2.jpg
cbr17,https://dodo.ac/np/images/a/aa/Tammy_NH.png,https://dodo.ac/np/images/2/25/Tammy_NH_Villager_Icon.png,https://dodo.ac/np/images/c/c7/Tammy%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/8/85/House_of_Tammy_NH_Model.png,https://dodo.ac/np/images/d/dc/House_of_Tammy_NH.jpg
cbr18,https://dodo.ac/np/images/a/a9/Marty_PC.png,https://dodo.ac/np/images/0/08/Marty_NH_Villager_Icon.png,https://dodo.ac/np/images/7/74/Marty%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/c/c3/House_of_Marty_NH_Model.png,https://dodo.ac/np/images/9/9c/House_of_Marty_NH.jpg
cbr19,https://dodo.ac/np/images/d/d4/Judy_NH.png,https://dodo.ac/np/images/c/c1/Judy_NH_Villager_Icon.png,https://dodo.ac/np/images/f/f8/Judy%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/0/0c/House_of_Judy_NH_Model.png,https://dodo.ac/np/images/3/3c/House_of_Judy_NH.jpg
chn00,https://dodo.ac/np/images/9/91/Goose_NH.png,https://dodo.ac/np/images/d/d3/Goose_NH_Villager_Icon.png,https://dodo.ac/np/images/e/e7/Goose%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/a/a7/House_of_Goose_NH_Model.png,https://dodo.ac/np/images/3/31/House_of_Goose_NH.png
chn01,https://dodo.ac/np/images/3/3a/Benedict_NH.png,https://dodo.ac/np/images/4/40/Benedict_NH_Villager_Icon.png,https://dodo.ac/np/images/a/a9/Benedict%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/1/13/House_of_Benedict_NH_Model.png,https://dodo.ac/np/images/1/1b/House_of_Benedict_NH.jpg
chn02,https://dodo.ac/np/images/3/3f/Egbert_NH.png,https://dodo.ac/np/images/c/c3/Egbert_NH_Villager_Icon.png,https://dodo.ac/np/images/6/65/Egbert%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/5/5e/House_of_Egbert_NH_Model.png,https://dodo.ac/np/images/b/bd/House_of_Egbert_NH.png
chn05,https://dodo.ac/np/images/c/cc/Ava_NH.png,https://dodo.ac/np/images/7/73/Ava_NH_Villager_Icon.png,https://dodo.ac/np/images/d/d6/Ava%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/2/25/House_of_Ava_NH_Model.png,https://dodo.ac/np/images/0/09/House_of_Ava_NH.jpg
chn09,https://dodo.ac/np/images/7/74/Becky_NH.png,https://dodo.ac/np/images/0/0c/Becky_NH_Villager_Icon.png,https://dodo.ac/np/images/4/4f/Becky%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/5/53/House_of_Becky_NH_Model.png,https://dodo.ac/np/images/5/54/House_of_Becky_NH.jpg
chn10,https://dodo.ac/np/images/6/63/Plucky_NH.png,https://dodo.ac/np/images/5/5d/Plucky_NH_Villager_Icon.png,https://dodo.ac/np/images/9/9b/Plucky%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/6c/House_of_Plucky_NH_Model.png,https://dodo.ac/np/images/d/d4/House_of_Plucky_NH.jpg
chn11,https://dodo.ac/np/images/0/03/Knox_NH.png,https://dodo.ac/np/images/4/40/Knox_NH_Villager_Icon.png,https://dodo.ac/np/images/d/d4/Knox%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/1/1b/House_of_Knox_NH_Model.png,https://dodo.ac/np/images/2/26/House_of_Knox_NH.jpg
chn12,https://dodo.ac/np/images/7/7a/Broffina_NH.png,https://dodo.ac/np/images/e/eb/Broffina_NH_Villager_Icon.png,https://dodo.ac/np/images/2/25/Broffina%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/65/House_of_Broffina_NH_Model.png,https://dodo.ac/np/images/6/68/House_of_Broffina_NH.jpg
chn13,https://dodo.ac/np/images/e/e0/Ken_NH.png,https://dodo.ac/np/images/2/26/Ken_NH_Villager_Icon.png,https://dodo.ac/np/images/e/ec/Ken%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/a/ad/House_of_Ken_NH_Model.png,https://dodo.ac/np/images/2/2e/House_of_Ken_NH.jpg
cow00,https://dodo.ac/np/images/f/f1/Patty_NH.png,https://dodo.ac/np/images/f/fe/Patty_NH_Villager_Icon.png,https://dodo.ac/np/images/c/c0/Patty%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/e/ea/House_of_Patty_NH_Model.png,https://dodo.ac/np/images/7/77/House_of_Patty_NH.jpg
cow01,https://dodo.ac/np/images/7/75/Tipper_NH.png,https://dodo.ac/np/images/4/4b/Tipper_NH_Villager_Icon.png,https://dodo.ac/np/images/e/e1/Tipper%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/b/ba/House_of_Tipper_NH_Model.png,https://dodo.ac/np/images/6/64/House_of_Tipper_NH.jpg
cow06,https://dodo.ac/np/images/e/e7/Norma_NH.png,https://dodo.ac/np/images/6/69/Norma_NH_Villager_Icon.png,https://dodo.ac/np/images/9/9f/Norma%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/c/c6/House_of_Norma_NH_Model.png,https://dodo.ac/np/images/7/7c/House_of_Norma_NH.jpg
cow07,https://dodo.ac/np/images/f/f6/Naomi_NH.png,https://dodo.ac/np/images/a/a8/Naomi_NH_Villager_Icon.png,https://dodo.ac/np/images/0/0d/Naomi%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/e/e2/House_of_Naomi_NH_Model.png,https://dodo.ac/np/images/a/af/House_of_Naomi_NH.jpg
crd00,https://dodo.ac/np/images/e/e4/Alfonso_NH.png,https://dodo.ac/np/images/0/0a/Alfonso_NH_Villager_Icon.png,https://dodo.ac/np/images/e/e8/Alfonso%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/7/7c/House_of_Alfonso_NH_Model.png,https://dodo.ac/np/images/1/10/House_of_Alfonso_NH.jpg
crd01,https://dodo.ac/np/images/8/8e/Alli_NH.png,https://dodo.ac/np/images/5/54/Alli_NH_Villager_Icon.png,https://dodo.ac/np/images/7/71/Alli%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/5/5e/House_of_Alli_NH_Model.png,https://dodo.ac/np/images/c/cf/House_of_Alli_NH.jpg
crd02,https://dodo.ac/np/images/3/3e/Boots_NH.png,https://dodo.ac/np/images/5/56/Boots_NH_Villager_Icon.png,https://dodo.ac/np/images/8/81/Boots%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/65/House_of_Boots_NH_Model.png,https://dodo.ac/np/images/6/66/House_of_Boots_NH.png
crd04,https://dodo.ac/np/images/4/46/Del_NH.png,https://dodo.ac/np/images/8/8b/Del_NH_Villager_Icon.png,https://dodo.ac/np/images/c/c7/Del%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/4/4c/House_of_Del_NH_Model.png,https://dodo.ac/np/images/5/5c/House_of_Del_NH.jpg
crd05,https://dodo.ac/np/images/d/df/Roswell_amiibo.png,https://dodo.ac/np/images/7/77/Roswell_NH_Villager_Icon.png,https://dodo.ac/np/images/0/05/Roswell%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/e/e5/House_of_Roswell_NH_Model.png,https://dodo.ac/np/images/5/5e/House_of_Roswell_NH.jpg
crd06,https://dodo.ac/np/images/7/70/Sly_NH.png,https://dodo.ac/np/images/2/26/Sly_NH_Villager_Icon.png,https://dodo.ac/np/images/d/d8/Sly%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/2/22/House_of_Sly_NH_Model.png,https://dodo.ac/np/images/1/14/House_of_Sly_NH.jpg
crd07,https://dodo.ac/np/images/5/5e/Gayle_NH.png,https://dodo.ac/np/images/2/20/Gayle_NH_Villager_Icon.png,https://dodo.ac/np/images/f/f1/Gayle%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/60/House_of_Gayle_NH_Model.png,https://dodo.ac/np/images/7/76/House_of_Gayle_NH.png
crd08,https://dodo.ac/np/images/f/f9/Drago_NH.png,https://dodo.ac/np/images/b/bd/Drago_NH_Villager_Icon.png,https://dodo.ac/np/images/d/d4/Drago%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/7/71/House_of_Drago_NH_Model.png,https://dodo.ac/np/images/c/c3/House_of_Drago_NH.jpg
der00,https://dodo.ac/np/images/9/91/Fauna_NH.png,https://dodo.ac/np/images/2/29/Fauna_NH_Villager_Icon.png,https://dodo.ac/np/images/a/a5/Fauna%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/8/8d/House_of_Fauna_NH_Model.png,https://dodo.ac/np/images/6/6d/House_of_Fauna_NH.jpg
der01,https://dodo.ac/np/images/2/2b/Bam_NH.png,https://dodo.ac/np/images/f/fd/Bam_NH_Villager_Icon.png,https://dodo.ac/np/images/e/ec/Bam%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/1/14/House_of_Bam_NH_Model.png,https://dodo.ac/np/images/6/65/House_of_Bam_NH.jpg
der02,https://dodo.ac/np/images/c/c0/Zell_NH.png,https://dodo.ac/np/images/7/78/Zell_NH_Villager_Icon.png,https://dodo.ac/np/images/0/01/Zell%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/f/f6/House_of_Zell_NH_Model.png,https://dodo.ac/np/images/3/3b/House_of_Zell_NH.jpg
der03,https://dodo.ac/np/images/0/08/Bruce_NH.png,https://dodo.ac/np/images/9/9b/Bruce_NH_Villager_Icon.png,https://dodo.ac/np/images/0/0e/Bruce%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/9/91/House_of_Bruce_NH_Model.png,https://dodo.ac/np/images/b/b5/House_of_Bruce_NH.jpg
der04,https://dodo.ac/np/images/3/3c/Deirdre_NH.png,https://dodo.ac/np/images/3/3a/Deirdre_NH_Villager_Icon.png,https://dodo.ac/np/images/0/08/Deirdre%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/3/3d/House_of_Deirdre_NH_Model.png,https://dodo.ac/np/images/e/e6/House_of_Deirdre_NH.jpg
der05,https://dodo.ac/np/images/5/53/Lopez_NH.png,https://dodo.ac/np/images/5/54/Lopez_NH_Villager_Icon.png,https://dodo.ac/np/images/7/79/Lopez%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/b/b9/House_of_Lopez_NH_Model.png,https://dodo.ac/np/images/6/6f/House_of_Lopez_NH.jpg
der06,https://dodo.ac/np/images/6/67/Fuchsia_NH.png,https://dodo.ac/np/images/0/08/Fuchsia_NH_Villager_Icon.png,https://dodo.ac/np/images/5/50/Fuchsia%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/e/ef/House_of_Fuchsia_NH_Model.png,https://dodo.ac/np/images/f/fb/House_of_Fuchsia_NH.jpg
der07,https://dodo.ac/np/images/d/d4/Beau_NH.png,https://dodo.ac/np/images/d/d3/Beau_NH_Villager_Icon.png,https://dodo.ac/np/images/8/8f/Beau%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/4/45/House_of_Beau_NH_Model.png,https://dodo.ac/np/images/7/7b/House_of_Beau_NH.jpg
der08,https://dodo.ac/np/images/1/1f/Diana_NH.png,https://dodo.ac/np/images/c/c3/Diana_NH_Villager_Icon.png,https://dodo.ac/np/images/a/a4/Diana%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/7/71/House_of_Diana_NH_Model.png,https://dodo.ac/np/images/3/32/House_of_Diana_NH.jpg
der09,https://dodo.ac/np/images/8/88/Erik_NH.png,https://dodo.ac/np/images/b/b7/Erik_NH_Villager_Icon.png,https://dodo.ac/np/images/e/ed/Erik%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/0/0c/House_of_Erik_NH_Model.png,https://dodo.ac/np/images/c/c2/House_of_Erik_NH.jpg
der10,https://dodo.ac/np/images/9/97/Chelsea_PC.png,https://dodo.ac/np/images/4/40/Chelsea_NH_Villager_Icon.png,https://dodo.ac/np/images/0/04/Chelsea%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/a/a8/House_of_Chelsea_NH_Model.png,https://dodo.ac/np/images/2/25/House_of_Chelsea_NH.jpg
der11,https://dodo.ac/np/images/2/26/Shino_amiibo.png,https://dodo.ac/np/images/9/9a/Shino_NH_Villager_Icon.png,https://dodo.ac/np/images/6/6d/Shino%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/e/e0/House_of_Shino_NH_Exterior.jpg,https://dodo.ac/np/images/4/40/House_of_Shino_NH.jpg
der12,https://dodo.ac/np/images/d/d2/Mineru_NH.png,https://dodo.ac/np/images/d/d5/Mineru_NH_Villager_Icon.png,https://dodo.ac/np/images/b/bb/Mineru%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/4/49/House_of_Mineru_NH_Model.png,https://dodo.ac/np/images/6/6e/House_of_Mineru_NH.jpg
dog00,https://dodo.ac/np/images/8/83/Goldie_NH.png,https://dodo.ac/np/images/c/ce/Goldie_NH_Villager_Icon.png,https://dodo.ac/np/images/2/2f/Goldie%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/8/8a/House_of_Goldie_NH_Model.png,https://dodo.ac/np/images/0/03/House_of_Goldie_NH.jpg
dog01,https://dodo.ac/np/images/2/2b/Butch_NH.png,https://dodo.ac/np/images/5/52/Butch_NH_Villager_Icon.png,https://dodo.ac/np/images/8/85/Butch%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/0/06/House_of_Butch_NH_Model.png,https://dodo.ac/np/images/0/08/House_of_Butch_NH.jpg
dog02,https://dodo.ac/np/images/5/59/Lucky_NH.png,https://dodo.ac/np/images/1/13/Lucky_NH_Villager_Icon.png,https://dodo.ac/np/images/7/7e/Lucky%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/9/95/House_of_Lucky_NH_Model.png,https://dodo.ac/np/images/2/26/House_of_Lucky_NH.jpg
dog03,https://dodo.ac/np/images/7/78/Biskit_NH.png,https://dodo.ac/np/images/2/25/Biskit_NH_Villager_Icon.png,https://dodo.ac/np/images/e/e2/Biskit%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/6e/House_of_Biskit_NH_Model.png,https://dodo.ac/np/images/c/ca/House_of_Biskit_NH.jpg
dog04,https://dodo.ac/np/images/2/2b/Bones_NH.png,https://dodo.ac/np/images/4/41/Bones_NH_Villager_Icon.png,https://dodo.ac/np/images/2/21/Bones%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/7/76/House_of_Bones_NH_Model.png,https://dodo.ac/np/images/3/3c/House_of_Bones_NH.png
dog05,https://dodo.ac/np/images/c/ce/Portia_NH.png,https://dodo.ac/np/images/d/de/Portia_NH_Villager_Icon.png,https://dodo.ac/np/images/a/a2/Portia%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/5/54/House_of_Portia_NH_Model.png,https://dodo.ac/np/images/0/07/House_of_Portia_NH.jpg
dog06,https://dodo.ac/np/images/0/0f/Walker_NH.png,https://dodo.ac/np/images/0/02/Walker_NH_Villager_Icon.png,https://dodo.ac/np/images/3/38/Walker%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/7/7b/House_of_Walker_NH_Model.png,https://dodo.ac/np/images/8/84/House_of_Walker_NH.jpg
dog07,https://dodo.ac/np/images/9/96/Daisy_NH.png,https://dodo.ac/np/images/4/4a/Daisy_NH_Villager_Icon.png,https://dodo.ac/np/images/f/f0/Daisy%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/8/83/House_of_Daisy_NH_Model.png,https://dodo.ac/np/images/7/71/House_of_Daisy_NH.jpg
dog08,https://dodo.ac/np/images/d/d9/Cookie_NH.png,https://dodo.ac/np/images/d/d9/Cookie_NH_Villager_Icon.png,https://dodo.ac/np/images/9/94/Cookie%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/b/b7/House_of_Cookie_NH_Model.png,https://dodo.ac/np/images/b/b5/House_of_Cookie_NH.jpg
dog09,https://dodo.ac/np/images/0/06/Maddie_NH.png,https://dodo.ac/np/images/b/bb/Maddie_NH_Villager_Icon.png,https://dodo.ac/np/images/e/e4/Maddie%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/a/a7/House_of_Maddie_NH_Model.png,https://dodo.ac/np/images/f/f6/House_of_Maddie_NH.jpg
dog10,https://dodo.ac/np/images/c/c2/Bea_NH.png,https://dodo.ac/np/images/f/f6/Bea_NH_Villager_Icon.png,https://dodo.ac/np/images/c/c1/Bea%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/0/01/House_of_Bea_NH_Model.png,https://dodo.ac/np/images/e/ea/House_of_Bea_NH.jpg
dog11,https://dodo.ac/np/images/b/b3/Frett_amiibo.png,https://dodo.ac/np/images/4/43/Frett_NH_Villager_Icon.png,https://dodo.ac/np/images/9/97/Frett%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/c/cc/House_of_Frett_NH_Exterior.jpg,https://dodo.ac/np/images/a/ad/House_of_Frett_NH.jpg
dog14,https://dodo.ac/np/images/a/ab/Mac_NH.png,https://dodo.ac/np/images/b/b3/Mac_NH_Villager_Icon.png,https://dodo.ac/np/images/0/01/Mac%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/67/House_of_Mac_NH_Model.png,https://dodo.ac/np/images/0/03/House_of_Mac_NH.jpg
dog15,https://dodo.ac/np/images/3/3e/Marcel_NH.png,https://dodo.ac/np/images/a/a7/Marcel_NH_Villager_Icon.png,https://dodo.ac/np/images/3/31/Marcel%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/0/0a/House_of_Marcel_NH_Model.png,https://dodo.ac/np/images/5/56/House_of_Marcel_NH.jpg
dog16,https://dodo.ac/np/images/9/97/Benjamin_NH.png,https://dodo.ac/np/images/5/57/Benjamin_NH_Villager_Icon.png,https://dodo.ac/np/images/9/9e/Benjamin%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/a/a2/House_of_Benjamin_NH_Model.png,https://dodo.ac/np/images/9/9a/House_of_Benjamin_NH_2.jpg
dog17,https://dodo.ac/np/images/3/3e/Cherry_NH.png,https://dodo.ac/np/images/7/73/Cherry_NH_Villager_Icon.png,https://dodo.ac/np/images/b/bc/Cherry%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/64/House_of_Cherry_NH_Model.png,https://dodo.ac/np/images/f/f8/House_of_Cherry_NH.jpg
dog18,https://dodo.ac/np/images/c/c1/Shep_NH.png,https://dodo.ac/np/images/a/a8/Shep_NH_Villager_Icon.png,https://dodo.ac/np/images/a/a8/Shep%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/8/82/House_of_Shep_NH_Model.png,https://dodo.ac/np/images/7/7b/House_of_Shep_NH_2.jpg
duk00,https://dodo.ac/np/images/c/c1/Bill_NH.png,https://dodo.ac/np/images/0/0e/Bill_NH_Villager_Icon.png,https://dodo.ac/np/images/1/11/Bill%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/4/4d/House_of_Bill_NH_Model.png,https://dodo.ac/np/images/e/e4/House_of_Bill_NH.jpg
duk01,https://dodo.ac/np/images/6/66/Joey_NH.png,https://dodo.ac/np/images/a/a1/Joey_NH_Villager_Icon.png,https://dodo.ac/np/images/a/af/Joey%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/7/72/House_of_Joey_NH_Model.png,https://dodo.ac/np/images/5/5b/House_of_Joey_NH.jpg
duk02,https://dodo.ac/np/images/6/6b/Pate_NH.png,https://dodo.ac/np/images/e/e5/Pate_NH_Villager_Icon.png,https://dodo.ac/np/images/7/79/Pate%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/a/a5/House_of_Pate_NH_Model.png,https://dodo.ac/np/images/c/c4/House_of_Pate_NH.jpg
duk03,https://dodo.ac/np/images/9/93/Maelle_NH.png,https://dodo.ac/np/images/c/c2/Maelle_NH_Villager_Icon.png,https://dodo.ac/np/images/a/ab/Maelle%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/5/5e/House_of_Maelle_NH_Model.png,https://dodo.ac/np/images/6/6c/House_of_Maelle_NH.jpg
duk04,https://dodo.ac/np/images/b/b8/Deena_NH.png,https://dodo.ac/np/images/b/b9/Deena_NH_Villager_Icon.png,https://dodo.ac/np/images/6/63/Deena%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/0/05/House_of_Deena_NH_Model.png,https://dodo.ac/np/images/6/66/House_of_Deena_NH.jpg
duk05,https://dodo.ac/np/images/3/32/Pompom_NH.png,https://dodo.ac/np/images/9/91/Pompom_NH_Villager_Icon.png,https://dodo.ac/np/images/f/fe/Pompom%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/b/b5/House_of_Pompom_NH_Model.png,https://dodo.ac/np/images/9/9b/House_of_Pompom_NH.jpg
duk06,https://dodo.ac/np/images/2/28/Mallary_NH.png,https://dodo.ac/np/images/0/02/Mallary_NH_Villager_Icon.png,https://dodo.ac/np/images/6/6a/Mallary%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/6a/House_of_Mallary_NH_Model.png,https://dodo.ac/np/images/0/04/House_of_Mallary_NH.jpg
duk07,https://dodo.ac/np/images/7/7d/Freckles_NH.png,https://dodo.ac/np/images/7/75/Freckles_NH_Villager_Icon.png,https://dodo.ac/np/images/5/55/Freckles%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/c/c4/House_of_Freckles_NH_Model.png,https://dodo.ac/np/images/0/0d/House_of_Freckles_NH.jpg
duk08,https://dodo.ac/np/images/9/98/Derwin_NH.png,https://dodo.ac/np/images/6/62/Derwin_NH_Villager_Icon.png,https://dodo.ac/np/images/1/1a/Derwin%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/f/ff/House_of_Derwin_NH_Model.png,https://dodo.ac/np/images/6/66/House_of_Derwin_NH.jpg
duk09,https://dodo.ac/np/images/e/e0/Drake_NH.png,https://dodo.ac/np/images/b/be/Drake_NH_Villager_Icon.png,https://dodo.ac/np/images/0/0d/Drake%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/64/House_of_Drake_NH_Model.png,https://dodo.ac/np/images/5/5f/House_of_Drake_NH.png
duk10,https://dodo.ac/np/images/e/ec/Scoot_NH.png,https://dodo.ac/np/images/3/37/Scoot_NH_Villager_Icon.png,https://dodo.ac/np/images/8/85/Scoot%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/c/c6/House_of_Scoot_NH_Model.png,https://dodo.ac/np/images/c/cd/House_of_Scoot_NH.jpg
duk11,https://dodo.ac/np/images/6/66/Weber_NH.png,https://dodo.ac/np/images/7/74/Weber_NH_Villager_Icon.png,https://dodo.ac/np/images/d/db/Weber%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/0/06/House_of_Weber_NH_Model.png,https://dodo.ac/np/images/0/01/House_of_Weber_NH.jpg
duk12,https://dodo.ac/np/images/8/8c/Miranda_NH.png,https://dodo.ac/np/images/8/83/Miranda_NH_Villager_Icon.png,https://dodo.ac/np/images/8/88/Miranda%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/5/56/House_of_Miranda_NH_Model.png,https://dodo.ac/np/images/4/42/House_of_Miranda_NH.jpg
duk13,https://dodo.ac/np/images/4/42/Ketchup_NH.png,https://dodo.ac/np/images/e/e5/Ketchup_NH_Villager_Icon.png,https://dodo.ac/np/images/b/be/Ketchup%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/7/75/House_of_Ketchup_NH_Model.png,https://dodo.ac/np/images/a/a0/House_of_Ketchup_NH.jpg
duk15,https://dodo.ac/np/images/1/14/Gloria_NH.png,https://dodo.ac/np/images/4/4d/Gloria_NH_Villager_Icon.png,https://dodo.ac/np/images/3/38/Gloria%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/6f/House_of_Gloria_NH_Model.png,https://dodo.ac/np/images/8/8d/House_of_Gloria_NH.jpg
duk16,https://dodo.ac/np/images/2/29/Molly_NH.png,https://dodo.ac/np/images/d/d8/Molly_NH_Villager_Icon.png,https://dodo.ac/np/images/4/41/Molly%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/68/House_of_Molly_NH_Model.png,https://dodo.ac/np/images/5/54/House_of_Molly_NH.jpg
duk17,https://dodo.ac/np/images/e/e4/Quillson_NH.png,https://dodo.ac/np/images/1/1c/Quillson_NH_Villager_Icon.png,https://dodo.ac/np/images/0/0d/Quillson%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/3/3f/House_of_Quillson_NH_Model.png,https://dodo.ac/np/images/4/41/House_of_Quillson_NH.jpg
elp00,https://dodo.ac/np/images/c/ce/Opal_NH.png,https://dodo.ac/np/images/7/78/Opal_NH_Villager_Icon.png,https://dodo.ac/np/images/c/c1/Opal%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/0/07/House_of_Opal_NH_Model.png,https://dodo.ac/np/images/2/2a/House_of_Opal_NH.jpg
elp01,https://dodo.ac/np/images/6/63/Dizzy_NH.png,https://dodo.ac/np/images/7/77/Dizzy_NH_Villager_Icon.png,https://dodo.ac/np/images/1/1f/Dizzy%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/64/House_of_Dizzy_NH_Model.png,https://dodo.ac/np/images/4/49/House_of_Dizzy_NH.jpg
elp02,https://dodo.ac/np/images/8/80/Big_Top_NH.png,https://dodo.ac/np/images/4/4a/Big_Top_NH_Villager_Icon.png,https://dodo.ac/np/images/4/47/Big_Top%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/c/c5/House_of_Big_Top_NH_Model.png,https://dodo.ac/np/images/8/88/House_of_Big_Top_NH.jpg
elp03,https://dodo.ac/np/images/b/b1/Eloise_NH.png,https://dodo.ac/np/images/b/bb/Eloise_NH_Villager_Icon.png,https://dodo.ac/np/images/6/65/Eloise%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/1/19/House_of_Eloise_NH_Model.png,https://dodo.ac/np/images/1/1c/House_of_Eloise_NH.jpg
elp04,https://dodo.ac/np/images/5/54/Margie_NH.png,https://dodo.ac/np/images/8/8a/Margie_NH_Villager_Icon.png,https://dodo.ac/np/images/1/1c/Margie%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/6/65/House_of_Margie_NH_Model.png,https://dodo.ac/np/images/a/a7/House_of_Margie_NH.jpg
elp05,https://dodo.ac/np/images/5/59/Paolo_NH.png,https://dodo.ac/np/images/d/df/Paolo_NH_Villager_Icon.png,https://dodo.ac/np/images/4/44/Paolo%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/2/2f/House_of_Paolo_NH_Model.png,https://dodo.ac/np/images/8/80/House_of_Paolo_NH_2.jpg
elp06,https://dodo.ac/np/images/0/09/Axel_NH.png,https://dodo.ac/np/images/9/93/Axel_NH_Villager_Icon.png,https://dodo.ac/np/images/e/e3/Axel%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/3/38/House_of_Axel_NH_Model.png,https://dodo.ac/np/images/0/0e/House_of_Axel_NH.jpg
elp07,https://dodo.ac/np/images/3/38/Ellie_NH.png,https://dodo.ac/np/images/b/b3/Ellie_NH_Villager_Icon.png,https://dodo.ac/np/images/3/3d/Ellie%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/0/00/House_of_Ellie_NH_Model.png,https://dodo.ac/np/images/7/7c/House_of_Ellie_NH.jpg
elp09,https://dodo.ac/np/images/7/7c/Tucker_NH.png,https://dodo.ac/np/images/2/20/Tucker_NH_Villager_Icon.png,https://dodo.ac/np/images/9/9a/Tucker%27s_Photo_NH_Texture.png,https://dodo.ac/np/images/5/5f/House_of_Tucker_NH_Model.png,https://dodo.ac/np/images/a/a8/House_of_Tucker_NH.jpg
